warning_id,project,split,snippet_id,snippet_type,annotator_A,annotator_B,merged_relevance
commons-beanutils#0012,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0012,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0012,commons-beanutils,train,s08,callee,helpful,helpful,helpful
commons-beanutils#0012,commons-beanutils,train,s09,field_or_type_declaration,helpful,helpful,helpful
commons-beanutils#0012,commons-beanutils,train,s10,annotation_or_contract,helpful,essential,essential
commons-beanutils#0013,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0013,commons-beanutils,train,s02,enclosing_method,essential,helpful,essential
commons-beanutils#0013,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0013,commons-beanutils,train,s04,callee,helpful,helpful,helpful
commons-beanutils#0013,commons-beanutils,train,s05,field_or_type_declaration,essential,essential,essential
commons-beanutils#0013,commons-beanutils,train,s06,test,irrelevant,helpful,helpful
commons-beanutils#0014,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0014,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0014,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0014,commons-beanutils,train,s04,callee,helpful,essential,essential
commons-beanutils#0014,commons-beanutils,train,s05,callee,helpful,helpful,helpful
commons-beanutils#0014,commons-beanutils,train,s06,field_or_type_declaration,helpful,helpful,helpful
commons-beanutils#0015,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0015,commons-beanutils,train,s02,enclosing_method,essential,helpful,essential
commons-beanutils#0015,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0015,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0015,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0015,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0015,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0015,commons-beanutils,train,s09,field_or_type_declaration,helpful,essential,essential
commons-beanutils#0016,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0016,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0016,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0016,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0016,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0016,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0016,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0016,commons-beanutils,train,s08,callee,helpful,helpful,helpful
commons-beanutils#0016,commons-beanutils,train,s09,annotation_or_contract,helpful,essential,essential
commons-beanutils#0016,commons-beanutils,train,s10,test,irrelevant,helpful,helpful
commons-beanutils#0017,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0017,commons-beanutils,train,s02,enclosing_method,essential,helpful,essential
commons-beanutils#0017,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0017,commons-beanutils,train,s04,caller,helpful,irrelevant,helpful
commons-beanutils#0017,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0017,commons-beanutils,train,s06,caller,helpful,irrelevant,helpful
commons-beanutils#0017,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0017,commons-beanutils,train,s08,field_or_type_declaration,essential,essential,essential
commons-beanutils#0017,commons-beanutils,train,s09,test,irrelevant,helpful,helpful
commons-beanutils#0018,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0018,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0018,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0018,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0018,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0018,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0018,commons-beanutils,train,s07,callee,helpful,essential,essential
commons-beanutils#0018,commons-beanutils,train,s09,field_or_type_declaration,helpful,irrelevant,helpful
commons-beanutils#0018,commons-beanutils,train,s10,test,irrelevant,helpful,helpful
commons-beanutils#0019,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0019,commons-beanutils,train,s02,enclosing_method,essential,helpful,essential
commons-beanutils#0019,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0019,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0019,commons-beanutils,train,s05,callee,helpful,helpful,helpful
commons-beanutils#0019,commons-beanutils,train,s07,field_or_type_declaration,helpful,essential,essential
commons-beanutils#0019,commons-beanutils,train,s08,test,irrelevant,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0020,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0020,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s09,field_or_type_declaration,helpful,helpful,helpful
commons-beanutils#0020,commons-beanutils,train,s10,annotation_or_contract,helpful,essential,essential
commons-beanutils#0021,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0021,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0021,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0021,commons-beanutils,train,s05,callee,helpful,helpful,helpful
commons-beanutils#0021,commons-beanutils,train,s06,field_or_type_declaration,helpful,essential,essential
commons-beanutils#0021,commons-beanutils,train,s07,test,irrelevant,helpful,helpful
commons-beanutils#0022,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0022,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0022,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0022,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0022,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0022,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0022,commons-beanutils,train,s07,callee,helpful,essential,essential
commons-beanutils#0022,commons-beanutils,train,s09,field_or_type_declaration,helpful,irrelevant,helpful
commons-beanutils#0022,commons-beanutils,train,s10,test,irrelevant,helpful,helpful
commons-beanutils#0023,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0023,commons-beanutils,train,s02,enclosing_method,essential,helpful,essential
commons-beanutils#0023,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0023,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0023,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0023,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0023,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0023,commons-beanutils,train,s09,field_or_type_declaration,helpful,essential,essential
commons-beanutils#0024,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0024,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0024,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0024,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0024,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0024,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0024,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0024,commons-beanutils,train,s08,callee,helpful,helpful,helpful
commons-beanutils#0024,commons-beanutils,train,s09,annotation_or_contract,helpful,essential,essential
commons-beanutils#0024,commons-beanutils,train,s10,test,irrelevant,helpful,helpful
commons-beanutils#0025,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0025,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0025,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0025,commons-beanutils,train,s04,callee,helpful,helpful,helpful
commons-beanutils#0025,commons-beanutils,train,s05,callee,helpful,irrelevant,helpful
commons-beanutils#0025,commons-beanutils,train,s06,field_or_type_declaration,essential,essential,essential
commons-beanutils#0025,commons-beanutils,train,s07,test,irrelevant,helpful,helpful
commons-beanutils#0026,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0026,commons-beanutils,train,s02,enclosing_method,essential,helpful,essential
commons-beanutils#0026,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0026,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0026,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0026,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0026,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0026,commons-beanutils,train,s09,field_or_type_declaration,helpful,essential,essential
commons-beanutils#0026,commons-beanutils,train,s10,test,irrelevant,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0027,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0027,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s04,caller,helpful,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s05,caller,helpful,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s06,caller,helpful,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s07,callee,helpful,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s08,callee,helpful,helpful,helpful
commons-beanutils#0027,commons-beanutils,train,s09,annotation_or_contract,helpful,essential,essential
commons-beanutils#0027,commons-beanutils,train,s10,test,irrelevant,helpful,helpful
commons-beanutils#0028,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0028,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0028,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
commons-beanutils#0028,commons-beanutils,train,s04,callee,helpful,irrelevant,helpful
commons-beanutils#0028,commons-beanutils,train,s05,callee,helpful,irrelevant,helpful
commons-beanutils#0028,commons-beanutils,train,s06,field_or_type_declaration,essential,essential,essential
commons-beanutils#0028,commons-beanutils,train,s07,test,irrelevant,helpful,helpful
commons-beanutils#0029,commons-beanutils,train,s01,warning_line,essential,essential,essential
commons-beanutils#0029,commons-beanutils,train,s02,enclosing_method,essential,essential,essential
commons-beanutils#0029,commons-beanutils,train,s03,enclosing_class,helpful,helpful,helpful
